fold,sample,vertebra,slice_idx,comparison_path,has_comparison,heatmap_lines_path,n_valid_lines,angle_max,angle_mean,rho_max,rho_mean,perp_max,perp_mean,line_summary
fold0,sample1,C1,31,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice031_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice031_heatmap_lines.png,4,7.587058067321777,4.519374698400497,5.7977070808410645,2.522133242338896,27.757171068406517,17.721914269145632,"line_1: angle=7.01, rho=3.41, perp=19.60 | line_2: angle=7.59, rho=5.80, perp=12.20 | line_3: angle=2.34, rho=0.23, perp=27.76 | line_4: angle=1.14, rho=0.65, perp=11.34"
fold0,sample1,C1,32,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice032_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice032_heatmap_lines.png,4,8.903687477111816,4.0438501089811325,7.811605453491211,2.736696921288967,27.69362824334497,17.481834122880656,"line_1: angle=5.03, rho=2.74, perp=19.14 | line_2: angle=8.90, rho=7.81, perp=11.29 | line_3: angle=1.97, rho=0.32, perp=27.69 | line_4: angle=0.28, rho=0.07, perp=11.81"
fold0,sample1,C1,33,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice033_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice033_heatmap_lines.png,4,9.12003231048584,4.507062755525112,10.099649429321289,3.7489092648029327,27.35313939789436,18.369144020521293,"line_1: angle=7.12, rho=3.68, perp=21.75 | line_2: angle=9.12, rho=10.10, perp=11.48 | line_3: angle=1.45, rho=0.66, perp=27.35 | line_4: angle=0.34, rho=0.55, perp=12.90"
fold0,sample1,C1,34,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice034_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice034_heatmap_lines.png,4,9.05898380279541,5.068459451198578,10.854857444763184,4.3584741950035095,27.673870066092878,18.41437758799299,"line_1: angle=9.06, rho=4.94, perp=22.92 | line_2: angle=8.57, rho=10.85, perp=10.32 | line_3: angle=1.84, rho=0.48, perp=27.67 | line_4: angle=0.80, rho=1.16, perp=12.74"
fold0,sample1,C1,35,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice035_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice035_heatmap_lines.png,4,9.609220504760742,4.928820699453354,9.6688232421875,4.336235880851746,27.892479746532587,19.244809081527002,"line_1: angle=9.61, rho=5.83, perp=24.70 | line_2: angle=8.68, rho=9.67, perp=11.72 | line_3: angle=1.02, rho=1.27, perp=27.89 | line_4: angle=0.40, rho=0.58, perp=12.67"
fold0,sample1,C1,36,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice036_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice036_heatmap_lines.png,4,9.293182373046875,5.369992628693581,7.593709945678711,3.964735373854637,29.474949705860887,19.792109297930853,"line_1: angle=8.26, rho=4.79, perp=24.46 | line_2: angle=9.29, rho=7.59, perp=12.36 | line_3: angle=3.41, rho=3.07, perp=29.47 | line_4: angle=0.51, rho=0.40, perp=12.87"
fold0,sample1,C1,37,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice037_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice037_heatmap_lines.png,4,8.881307601928711,5.913784563541412,6.754078388214111,3.9266780763864517,28.885023165000554,19.771610656200032,"line_1: angle=8.52, rho=5.04, perp=24.12 | line_2: angle=8.88, rho=6.75, perp=12.89 | line_3: angle=4.20, rho=3.30, perp=28.89 | line_4: angle=2.05, rho=0.61, perp=13.20"
fold0,sample1,C1,38,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice038_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice038_heatmap_lines.png,4,12.290291786193848,7.268526017665863,8.605951309204102,5.635217636823654,26.93164369030709,19.933278619568767,"line_1: angle=12.29, rho=7.05, perp=23.92 | line_2: angle=6.76, rho=8.61, perp=12.12 | line_3: angle=3.21, rho=1.53, perp=26.93 | line_4: angle=6.82, rho=5.36, perp=16.75"
fold0,sample1,C1,39,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice039_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C1_slice039_heatmap_lines.png,4,13.386981964111328,8.287389039993286,7.480494976043701,5.117931565269828,24.77480955793217,20.012939547578046,"line_1: angle=13.39, rho=7.48, perp=24.02 | line_2: angle=7.61, rho=6.77, perp=13.78 | line_3: angle=2.14, rho=0.11, perp=24.77 | line_4: angle=10.00, rho=6.11, perp=17.48"
fold0,sample1,C2,45,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice045_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice045_heatmap_lines.png,4,26.108993530273438,12.529616713523865,5.743713855743408,3.272755950689316,11.479412653971314,7.599372775814359,"line_1: angle=4.96, rho=0.59, perp=11.48 | line_2: angle=8.95, rho=1.07, perp=11.17 | line_3: angle=10.09, rho=5.68, perp=2.63 | line_4: angle=26.11, rho=5.74, perp=5.11"
fold0,sample1,C2,46,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice046_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice046_heatmap_lines.png,4,20.482524871826172,9.387805044651031,4.759202003479004,2.666265293955803,12.802055520164279,7.917427808832494,"line_1: angle=2.83, rho=0.60, perp=12.80 | line_2: angle=4.86, rho=3.16, perp=10.54 | line_3: angle=9.37, rho=4.76, perp=2.66 | line_4: angle=20.48, rho=2.15, perp=5.67"
fold0,sample1,C2,47,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice047_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice047_heatmap_lines.png,4,19.2740535736084,9.172814220190048,4.619305610656738,2.181958854198456,14.345406130916468,8.531057362691262,"line_1: angle=1.16, rho=1.73, perp=14.35 | line_2: angle=6.65, rho=1.06, perp=11.21 | line_3: angle=9.61, rho=4.62, perp=3.39 | line_4: angle=19.27, rho=1.32, perp=5.17"
fold0,sample1,C2,48,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice048_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice048_heatmap_lines.png,4,21.661609649658203,10.23744785785675,3.101323127746582,2.2878989577293396,13.149231460731347,8.449935460220875,"line_1: angle=3.40, rho=2.07, perp=13.15 | line_2: angle=8.92, rho=0.88, perp=11.56 | line_3: angle=6.97, rho=3.09, perp=4.07 | line_4: angle=21.66, rho=3.10, perp=5.02"
fold0,sample1,C2,49,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice049_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice049_heatmap_lines.png,4,22.964494705200195,9.853085219860077,4.542065143585205,2.5513943135738373,13.135012526241997,8.921272694423582,"line_1: angle=2.75, rho=2.42, perp=13.14 | line_2: angle=10.13, rho=1.94, perp=11.98 | line_3: angle=3.56, rho=1.31, perp=5.63 | line_4: angle=22.96, rho=4.54, perp=4.94"
fold0,sample1,C2,50,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice050_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice050_heatmap_lines.png,4,22.388351440429688,10.662081122398376,5.00075101852417,3.1251590847969055,14.514521797109996,9.323731966123662,"line_1: angle=4.28, rho=3.20, perp=14.51 | line_2: angle=12.22, rho=2.62, perp=11.38 | line_3: angle=3.77, rho=1.68, perp=5.44 | line_4: angle=22.39, rho=5.00, perp=5.96"
fold0,sample1,C2,51,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice051_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice051_heatmap_lines.png,4,21.359161376953125,10.67315149307251,5.461294174194336,3.54910808801651,15.65073237624755,9.879578700489992,"line_1: angle=4.57, rho=3.63, perp=15.65 | line_2: angle=13.10, rho=3.09, perp=11.78 | line_3: angle=3.66, rho=2.01, perp=5.49 | line_4: angle=21.36, rho=5.46, perp=6.61"
fold0,sample1,C2,52,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice052_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice052_heatmap_lines.png,4,21.29275894165039,11.012118577957153,6.303351879119873,4.09075391292572,17.11952824737068,10.464028114321081,"line_1: angle=6.34, rho=4.82, perp=17.12 | line_2: angle=13.56, rho=3.77, perp=11.14 | line_3: angle=2.85, rho=1.47, perp=6.42 | line_4: angle=21.29, rho=6.30, perp=7.18"
fold0,sample1,C2,53,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice053_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C2_slice053_heatmap_lines.png,4,19.612024307250977,10.77077329158783,5.352762699127197,3.70975411683321,18.579287674019426,11.030193539673572,"line_1: angle=8.16, rho=5.35, perp=18.58 | line_2: angle=13.12, rho=3.68, perp=11.34 | line_3: angle=2.19, rho=0.49, perp=7.57 | line_4: angle=19.61, rho=5.31, perp=6.63"
fold0,sample1,C3,52,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice052_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice052_heatmap_lines.png,4,6.405758380889893,4.380913555622101,4.442107200622559,3.1996376514434814,9.442374883797417,5.308401400357849,"line_1: angle=4.13, rho=1.30, perp=5.29 | line_2: angle=2.25, rho=4.44, perp=9.44 | line_3: angle=6.41, rho=4.16, perp=2.37 | line_4: angle=4.74, rho=2.89, perp=4.13"
fold0,sample1,C3,53,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice053_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice053_heatmap_lines.png,4,6.328897476196289,4.839276313781738,3.2907216548919678,2.3531346321105957,10.572794575434944,5.85905584736857,"line_1: angle=4.20, rho=1.35, perp=5.57 | line_2: angle=4.44, rho=3.16, perp=10.57 | line_3: angle=4.39, rho=3.29, perp=2.95 | line_4: angle=6.33, rho=1.62, perp=4.34"
fold0,sample1,C3,54,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice054_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice054_heatmap_lines.png,4,6.803253173828125,4.561977565288544,3.2795376777648926,1.862283632159233,10.973028778201307,6.297067980545634,"line_1: angle=4.00, rho=0.80, perp=5.90 | line_2: angle=4.61, rho=3.28, perp=10.97 | line_3: angle=2.83, rho=2.15, perp=3.83 | line_4: angle=6.80, rho=1.22, perp=4.49"
fold0,sample1,C3,55,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice055_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice055_heatmap_lines.png,4,6.191186428070068,3.649161458015442,4.110457420349121,1.9529674351215363,10.786799205685698,6.554276177759014,"line_1: angle=3.93, rho=0.51, perp=6.67 | line_2: angle=3.40, rho=4.11, perp=10.79 | line_3: angle=1.08, rho=1.70, perp=4.08 | line_4: angle=6.19, rho=1.49, perp=4.68"
fold0,sample1,C3,56,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice056_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice056_heatmap_lines.png,4,5.574888229370117,3.858193516731262,4.318609714508057,2.439699374139309,10.843587591829245,6.632220144053155,"line_1: angle=3.74, rho=0.32, perp=7.15 | line_2: angle=2.74, rho=4.32, perp=10.84 | line_3: angle=3.37, rho=2.70, perp=3.85 | line_4: angle=5.57, rho=2.42, perp=4.69"
fold0,sample1,C3,57,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice057_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice057_heatmap_lines.png,4,5.2879462242126465,4.064106047153473,4.234598636627197,2.6648273542523384,10.87270508790824,6.889148202560037,"line_1: angle=4.80, rho=0.34, perp=7.25 | line_2: angle=2.69, rho=4.23, perp=10.87 | line_3: angle=3.48, rho=2.98, perp=4.67 | line_4: angle=5.29, rho=3.10, perp=4.77"
fold0,sample1,C3,58,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice058_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice058_heatmap_lines.png,4,4.799671173095703,3.5064817667007446,4.971630573272705,2.909001648426056,11.828742211833454,7.255115769037371,"line_1: angle=2.58, rho=0.31, perp=7.81 | line_2: angle=2.14, rho=4.97, perp=11.83 | line_3: angle=4.50, rho=3.01, perp=4.73 | line_4: angle=4.80, rho=3.34, perp=4.65"
fold0,sample1,C3,59,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice059_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice059_heatmap_lines.png,4,5.141632556915283,2.9653259217739105,5.555315971374512,3.1491714864969254,12.650343100034942,7.483451928477825,"line_1: angle=0.93, rho=0.86, perp=8.44 | line_2: angle=0.85, rho=5.56, perp=12.65 | line_3: angle=4.95, rho=3.20, perp=4.18 | line_4: angle=5.14, rho=2.98, perp=4.67"
fold0,sample1,C3,60,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice060_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice060_heatmap_lines.png,4,6.90146017074585,3.2198146879673004,5.31446647644043,3.479677051305771,12.952972170156126,7.548180993151196,"line_1: angle=0.00, rho=1.34, perp=8.98 | line_2: angle=1.15, rho=5.31, perp=12.95 | line_3: angle=6.90, rho=3.78, perp=3.67 | line_4: angle=4.83, rho=3.49, perp=4.59"
fold0,sample1,C3,61,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice061_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice061_heatmap_lines.png,4,17.264352798461914,6.292079746723175,4.813927173614502,3.4733862578868866,12.617904140945333,6.833210921667849,"line_1: angle=0.97, rho=0.59, perp=8.47 | line_2: angle=2.39, rho=4.27, perp=12.62 | line_3: angle=17.26, rho=4.81, perp=1.68 | line_4: angle=4.55, rho=4.22, perp=4.56"
fold0,sample1,C3,62,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice062_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice062_heatmap_lines.png,4,20.82888412475586,6.765020176768303,4.892197608947754,3.754219800233841,13.16394637121905,7.135937797837178,"line_1: angle=0.61, rho=1.12, perp=8.96 | line_2: angle=1.39, rho=4.52, perp=13.16 | line_3: angle=20.83, rho=4.48, perp=1.56 | line_4: angle=4.23, rho=4.89, perp=4.85"
fold0,sample1,C3,63,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice063_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C3_slice063_heatmap_lines.png,4,17.949522018432617,6.211589738726616,4.646012783050537,3.541871875524521,13.017803449826948,7.440865442120319,"line_1: angle=0.53, rho=1.58, perp=9.87 | line_2: angle=1.16, rho=4.65, perp=13.02 | line_3: angle=17.95, rho=3.50, perp=1.84 | line_4: angle=5.21, rho=4.44, perp=5.04"
fold0,sample1,C4,49,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice049_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice049_heatmap_lines.png,4,5.060512065887451,4.086561024188995,4.497758865356445,3.5583913922309875,11.102534400020122,4.950986565083103,"line_1: angle=5.06, rho=4.36, perp=2.52 | line_2: angle=2.37, rho=4.50, perp=11.10 | line_3: angle=4.84, rho=2.24, perp=1.65 | line_4: angle=4.08, rho=3.13, perp=4.53"
fold0,sample1,C4,50,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice050_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice050_heatmap_lines.png,4,4.54506254196167,3.023539960384369,4.713229656219482,3.027021586894989,10.858274250099008,5.070014350380913,"line_1: angle=3.66, rho=3.05, perp=2.97 | line_2: angle=2.00, rho=4.71, perp=10.86 | line_3: angle=4.55, rho=2.20, perp=1.59 | line_4: angle=1.89, rho=2.15, perp=4.87"
fold0,sample1,C4,51,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice051_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice051_heatmap_lines.png,4,5.874096393585205,2.8084032982587814,4.432399749755859,2.7204774916172028,10.444488115470415,5.142748244280265,"line_1: angle=2.06, rho=2.49, perp=3.47 | line_2: angle=2.64, rho=4.43, perp=10.44 | line_3: angle=5.87, rho=1.88, perp=1.68 | line_4: angle=0.66, rho=2.08, perp=4.97"
fold0,sample1,C4,52,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice052_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice052_heatmap_lines.png,4,7.470865249633789,4.057778835296631,4.419741630554199,2.7759368121623993,11.023096003302912,5.487056715163108,"line_1: angle=2.08, rho=2.26, perp=3.55 | line_2: angle=3.59, rho=3.06, perp=11.02 | line_3: angle=7.47, rho=1.37, perp=2.08 | line_4: angle=3.09, rho=4.42, perp=5.30"
fold0,sample1,C4,53,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice053_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice053_heatmap_lines.png,4,7.8147454261779785,4.543406635522842,4.799639701843262,2.4844698905944824,10.864780615627597,5.552979935826512,"line_1: angle=2.00, rho=2.25, perp=3.29 | line_2: angle=5.11, rho=1.43, perp=10.86 | line_3: angle=7.81, rho=1.46, perp=2.44 | line_4: angle=3.25, rho=4.80, perp=5.62"
fold0,sample1,C4,54,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice054_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice054_heatmap_lines.png,4,7.285157680511475,4.532260775566101,4.014402866363525,2.3816016018390656,13.181115910120138,6.290215306068523,"line_1: angle=2.09, rho=2.21, perp=3.22 | line_2: angle=6.64, rho=1.45, perp=13.18 | line_3: angle=7.29, rho=1.85, perp=2.72 | line_4: angle=2.12, rho=4.01, perp=6.05"
fold0,sample1,C4,55,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice055_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice055_heatmap_lines.png,4,7.168039321899414,3.8956243693828583,3.841460943222046,2.765127867460251,14.400246801459005,6.766318473370295,"line_1: angle=2.31, rho=2.30, perp=3.44 | line_2: angle=4.71, rho=3.84, perp=14.40 | line_3: angle=7.17, rho=1.55, perp=3.09 | line_4: angle=1.39, rho=3.38, perp=6.13"
fold0,sample1,C4,56,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice056_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C4_slice056_heatmap_lines.png,4,7.4812846183776855,4.3711599707603455,3.282116174697876,2.4208549857139587,15.192312069308494,7.1896996976724115,"line_1: angle=2.07, rho=2.06, perp=3.79 | line_2: angle=6.53, rho=2.82, perp=15.19 | line_3: angle=7.48, rho=1.52, perp=3.19 | line_4: angle=1.40, rho=3.28, perp=6.59"
fold0,sample1,C5,49,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C5_slice049_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C5_slice049_heatmap_lines.png,4,10.748490333557129,5.162350386381149,5.726258754730225,3.246712327003479,10.396188847294129,6.482564673347711,"line_1: angle=1.45, rho=1.28, perp=3.13 | line_2: angle=2.17, rho=2.06, perp=10.40 | line_3: angle=10.75, rho=5.73, perp=3.20 | line_4: angle=6.29, rho=3.93, perp=9.20"
fold0,sample1,C5,50,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C5_slice050_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold0/test_lines/sample1_C5_slice050_heatmap_lines.png,4,6.6288018226623535,3.8893642127513885,5.202671527862549,2.4619264602661133,9.865939178237813,6.155561976095565,"line_1: angle=2.66, rho=1.01, perp=3.14 | line_2: angle=1.99, rho=2.71, perp=9.87 | line_3: angle=6.63, rho=5.20, perp=2.82 | line_4: angle=4.27, rho=0.92, perp=8.79"
